uid,key,entry_type,reference_kind,reference_family,is_paper,is_web_resource,doi_search_eligible,classification_reason,title,authors,year,source,publisher,url,url_host,url_status,url_http_status,url_final,local_doi,discovered_doi,trusted_doi,doi_status,doi_source,doi_confidence,doi_title_similarity,doi_year_difference,doi_author_match,doi_source_similarity,doi_remote_type,doi_type_compatible,publisher_landing_page,doi_resolution_status,missing_required_fields
108:kou2020scalable,kou2020scalable,article,journal_article,scholarly,True,False,True,@article,A scalable and distributed algorithm for managing residential demand response programs using alternating direction method of multipliers (ADMM),"Kou, Xiao and Li, Fangxing and Dong, Jin and Starke, Michael and Munk, Jeffrey and Xue, Yaosuo and Olama, Mohammed and Zandi, Helia",2020,IEEE Transactions on Smart Grid,IEEE,,,not_checked,,,,10.1109/tsg.2020.2995923,10.1109/tsg.2020.2995923,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/9112232/,resolved,
109:vigna2021assessing,vigna2021assessing,article,journal_article,scholarly,True,False,True,@article,Assessing the energy flexibility of building clusters under different forcing factors,"Vigna, Ilaria and Lollini, Roberto and Pernetti, Roberta",2021,Journal of Building Engineering,Elsevier,,,not_checked,,,,10.1016/j.jobe.2021.102888,10.1016/j.jobe.2021.102888,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S2352710221007464,resolved,
110:shantanu2025demand,shantanu2025demand,article,journal_article,scholarly,True,False,True,@article,Demand response for residential appliances using multi-agent reinforcement learning with price and solar power uncertainty,"Shantanu, Kumar and Choudhary, Niraj Kumar and Singh, Nitin and Kumar, Krishna",2025,Energy Reports,Elsevier,,,not_checked,,,,10.1016/j.egyr.2025.10.047,10.1016/j.egyr.2025.10.047,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S2352484725006158,resolved,
111:sridhar2024residential,sridhar2024residential,article,journal_article,scholarly,True,False,True,@article,Residential consumer enrollment in demand response: An agent based approach,"Sridhar, Araavind and Honkapuro, Samuli and Ruiz, Fredy and Stoklasa, Jan and Annala, Salla and Wolff, Annika",2024,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2024.123988,10.1016/j.apenergy.2024.123988,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261924013710,resolved,
112:sridhar2023toward,sridhar2023toward,article,journal_article,scholarly,True,False,True,@article,Toward residential flexibility—Consumer willingness to enroll household loads in demand response,"Sridhar, Araavind and Honkapuro, Samuli and Ruiz, Fredy and Stoklasa, Jan and Annala, Salla and Wolff, Annika and Rautiainen, Antti",2023,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2023.121204,10.1016/j.apenergy.2023.121204,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261923005688,resolved,
113:aliabadi2021coordination,aliabadi2021coordination,article,journal_article,scholarly,True,False,True,@article,Coordination of smart home energy management systems in neighborhood areas: A systematic review,"Aliabadi, Farshad Etedadi and Agbossou, Kodjo and Kelouwani, Sousso and Henao, Nilson and Hosseini, Sayed Saeed",2021,IEEE Access,IEEE,,,not_checked,,,,10.1109/access.2021.3061995,,candidate_manual_review,Crossref search,0.89,1.0,0,False,1.0,journal-article,True,,,
114:tostado2022home,tostado2022home,article,journal_article,scholarly,True,False,True,@article,Home energy management system considering effective demand response strategies and uncertainties,"Tostado-Veliz, Marcos and Arevalo, Paul and Kamel, Salah and Zawbaa, Hossam M and Jurado, Francisco",2022,Energy Reports,Elsevier,,,not_checked,,,,10.1016/j.egyr.2022.04.006,10.1016/j.egyr.2022.04.006,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S2352484722007697,resolved,
115:chen2021user,chen2021user,article,journal_article,scholarly,True,False,True,@article,User preference-based demand response for smart home energy management using multiobjective reinforcement learning,"Chen, Song-Jen and Chiu, Wei-Yu and Liu, Wei-Jen",2021,IEEE Access,IEEE,,,not_checked,,,,10.1109/access.2021.3132962,10.1109/access.2021.3132962,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/9638574/,resolved,
116:lu2019demand,lu2019demand,article,journal_article,scholarly,True,False,True,@article,Demand response for home energy management using reinforcement learning and artificial neural network,"Lu, Renzhi and Hong, Seung Ho and Yu, Mengmeng",2019,IEEE Transactions on Smart Grid,IEEE,,,not_checked,,,,10.1109/tsg.2019.2909266,10.1109/tsg.2019.2909266,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/8681422/,resolved,
117:aladdin2020marla,aladdin2020marla,article,journal_article,scholarly,True,False,True,@article,MARLA-SG: Multi-agent reinforcement learning algorithm for efficient demand response in smart grid,"Aladdin, Sally and El-Tantawy, Samah and Fouda, Mostafa M and Eldien, Adly S Tag",2020,IEEE access,IEEE,,,not_checked,,,,10.1109/access.2020.3038863,10.1109/access.2020.3038863,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/9262925/,resolved,
118:rocca2025optimal,rocca2025optimal,article,journal_article,scholarly,True,False,True,@article,Optimal scheduling of district heat pumps conceived for implementation in energy management systems to participate in demand response,"Rocca, Roberto and Leonori, Stefano and Aznar, Gregorio Fernandez and Toffanin, Riccardo and Luengo-Baranguan, Luis",2025,Energy Conversion and Management: X,Elsevier,,,not_checked,,,,10.2139/ssrn.5194435,,candidate_manual_review,Crossref search,1.0,1.0,0,True,0.0,posted-content,False,,,
119:amer2022drl,amer2022drl,article,journal_article,scholarly,True,False,True,@article,DRL-HEMS: Deep reinforcement learning agent for demand response in home energy management systems considering customers and operators perspectives,"Amer, Aya A and Shaban, Khaled and Massoud, Ahmed M",2022,IEEE transactions on smart grid,IEEE,,,not_checked,,,,10.1109/tsg.2022.3198401,10.1109/tsg.2022.3198401,found_high_confidence,Crossref search,0.972,1.0,1,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/9855534/,resolved,
120:raza2024smart,raza2024smart,article,journal_article,scholarly,True,False,True,@article,Smart home energy management systems: Research challenges and survey,"Raza, Ali and Jingzhao, Li and Ghadi, Yazeed and Adnan, Muhammad and Ali, Mansoor",2024,Alexandria engineering journal,Elsevier,,,not_checked,,,,10.1016/j.aej.2024.02.033,10.1016/j.aej.2024.02.033,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S1110016824001728,resolved,
121:ercoli2025demand,ercoli2025demand,article,journal_article,scholarly,True,False,True,@article,Demand response for renewable energy communities: Exploring coordination of prosumer-generated PV and flexible aggregated demand in the Italian framework,"Ercoli, Patricia and Mugnini, Alice and Arteconi, Alessia",2025,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2025.115814,10.1016/j.enbuild.2025.115814,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778825005444,resolved,
122:yang2024demand,yang2024demand,article,journal_article,scholarly,True,False,True,@article,Demand flexibility and cost-saving potentials via smart building energy management: Opportunities in residential space heating across the US,"Yang, Shiyu and Gao, H Oliver and You, Fengqi",2024,Advances in Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.adapen.2024.100171,10.1016/j.adapen.2024.100171,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S266679242400009X,resolved,
123:zheng2022hierarchical,zheng2022hierarchical,article,journal_article,scholarly,True,False,True,@article,Hierarchical distributed multi-energy demand response for coordinated operation of building clusters,"Zheng, Ling and Zhou, Bin and Cao, Yijia and Or, Siu Wing and Li, Yong and Chan, Ka Wing",2022,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2021.118362,10.1016/j.apenergy.2021.118362,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261921016068,resolved,
124:razmara2017building,razmara2017building,article,journal_article,scholarly,True,False,True,@article,Building-to-grid predictive power flow control for demand response and demand flexibility programs,"Razmara, Meysam and Bharati, GR and Hanover, Drew and Shahbakhti, Mahdi and Paudyal, Sumit and Robinett III, Rush D",2017,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2017.06.040,10.1016/j.apenergy.2017.06.040,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261917307936,resolved,
125:lv2019model,lv2019model,article,journal_article,scholarly,True,False,True,@article,Model predictive control based robust scheduling of community integrated energy system with operational flexibility,"Lv, Chaoxian and Yu, Hao and Li, Peng and Wang, Chengshan and Xu, Xiandong and Li, Shuquan and Wu, Jianzhong",2019,Applied energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2019.03.205,10.1016/j.apenergy.2019.03.205,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261919306257,resolved,
126:bunning2023increasing,bunning2023increasing,article,journal_article,scholarly,True,False,True,@article,Increasing electrical reserve provision in districts by exploiting energy flexibility of buildings with robust model predictive control,"Bunning, Felix and Heer, Philipp and Smith, Roy S and Lygeros, John",2023,Advances in Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.buildenv.2016.05.009,,candidate_manual_review,Crossref search,0.3956,0.3577,7,True,0.32,journal-article,True,,,
127:li2021learning,li2021learning,article,journal_article,scholarly,True,False,True,@article,Learning-based predictive control via real-time aggregate flexibility,"Li, Tongxin and Sun, Bo and Chen, Yue and Ye, Zixin and Low, Steven H and Wierman, Adam",2021,IEEE Transactions on Smart Grid,IEEE,,,not_checked,,,,10.1109/tsg.2021.3094719,10.1109/tsg.2021.3094719,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/9474464/,resolved,
128:amadeh2023building,amadeh2023building,article,journal_article,scholarly,True,False,True,@article,Building cluster demand flexibility: An innovative characterization framework and applications at the planning and operational levels,"Amadeh, Ali and Lee, Zachary E and Zhang, K Max",2023,Energy Conversion and Management,Elsevier,,,not_checked,,,,10.1016/j.enconman.2023.116884,10.1016/j.enconman.2023.116884,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0196890423002303,resolved,
129:tang2022model,tang2022model,article,journal_article,scholarly,True,False,True,@article,A model-based predictive dispatch strategy for unlocking and optimizing the building energy flexibilities of multiple resources in electricity markets of multiple services,"Tang, Hong and Wang, Shengwei",2022,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2021.117889,10.1016/j.apenergy.2021.117889,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261921012058,resolved,
130:srithapon2023predictive,srithapon2023predictive,article,journal_article,scholarly,True,False,True,@article,"Predictive control and coordination for energy community flexibility with electric vehicles, heat pumps and thermal energy storage","Srithapon, Chitchai and M nsson, Daniel",2023,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2023.121500,10.1016/j.apenergy.2023.121500,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261923008644,resolved,
131:dong2018occupancy,dong2018occupancy,article,journal_article,scholarly,True,False,True,@article,Occupancy-based buildings-to-grid integration framework for smart and connected communities,"Dong, Bing and Li, Zhaoxuan and Taha, Ahmad and Gatsis, Nikolaos",2018,Applied energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2018.03.007,10.1016/j.apenergy.2018.03.007,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261918303362,resolved,
132:niu2020implementation,niu2020implementation,article,journal_article,scholarly,True,False,True,@article,Implementation of a price-driven demand response in a distributed energy system with multi-energy flexibility measures,"Niu, Jide and Tian, Zhe and Zhu, Jie and Yue, Lu",2020,Energy Conversion and Management,Elsevier,,,not_checked,,,,10.1016/j.enconman.2020.112575,10.1016/j.enconman.2020.112575,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0196890420301126,resolved,
133:hao2014aggregate,hao2014aggregate,article,journal_article,scholarly,True,False,True,@article,Aggregate flexibility of thermostatically controlled loads,"Hao, He and Sanandaji, Borhan M and Poolla, Kameshwar and Vincent, Tyrone L",2014,IEEE Transactions on Power Systems,IEEE,,,not_checked,,,,10.1109/tpwrs.2014.2328865,10.1109/tpwrs.2014.2328865,found_high_confidence,Crossref search,0.972,1.0,1,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/6832599/,resolved,
134:cordova2023aggregate,cordova2023aggregate,article,journal_article,scholarly,True,False,True,@article,Aggregate modeling of thermostatically controlled loads for microgrid energy management systems,"Cordova, Samuel and Ca\ nizares, Claudio A and Lorca, Alvaro and Olivares, Daniel E",2023,IEEE Transactions on Smart Grid,IEEE,,,not_checked,,,,10.1109/tsg.2022.3170871,,candidate_manual_review,Crossref search,0.6114,0.4848,1,True,1.0,journal-article,True,,,
135:deng2023efficient,deng2023efficient,article,journal_article,scholarly,True,False,True,@article,An efficient energy management framework for residential communities based on demand pattern clustering,"Deng, Youjun and Luo, Fengji and Zhang, Yongxi and Mu, Yunfei",2023,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2023.121408,10.1016/j.apenergy.2023.121408,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261923007729,resolved,
136:dai2023multi,dai2023multi,article,journal_article,scholarly,True,False,True,@article,Multi-agent based distributed cooperative control of air-conditioning systems for building fast demand response,"Dai, Mingkun and Li, Hangxin and Wang, Shengwei",2023,Journal of Building Engineering,Elsevier,,,not_checked,,,,10.1016/j.jobe.2023.107463,10.1016/j.jobe.2023.107463,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S2352710223016431,resolved,
137:huang2020coordinated,huang2020coordinated,article,journal_article,scholarly,True,False,True,@article,"A coordinated control to improve performance for a building cluster with energy storage, electric vehicles, and energy sharing considered","Huang, Pei and Lovati, Marco and Zhang, Xingxing and Bales, Chris",2020,Applied energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2020.114983,10.1016/j.apenergy.2020.114983,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261920304955,resolved,
138:nan2018optimal,nan2018optimal,article,journal_article,scholarly,True,False,True,@article,Optimal residential community demand response scheduling in smart grid,"Nan, Sibo and Zhou, Ming and Li, Gengyin",2018,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2017.06.066,10.1016/j.apenergy.2017.06.066,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S030626191730819X,resolved,
139:belloni2023neural,belloni2023neural,article,journal_article,scholarly,True,False,True,@article,Neural-assisted HVACs optimal scheduling for renewable energy communities,"Belloni, Elisa and Grasso, Francesco and Lozito, Gabriele Maria and Poli, Davide and Fulginei, Francesco Riganti and Talluri, Giacomo",2023,Energy and Buildings,Elsevier,,,not_checked,,,,10.2139/ssrn.4409763,,candidate_manual_review,Crossref search,1.0,1.0,0,True,0.0,posted-content,False,,,
140:wang2022data,wang2022data,article,journal_article,scholarly,True,False,True,@article,Data-driven energy management in residential areas leveraging demand response,"Wang, Peng and Ma, Zhongjing and Shao, Mingdi and Zhao, Junbo and Srinivasan, Dipti and Zou, Suli and Wang, Gang",2022,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2022.112235,10.1016/j.enbuild.2022.112235,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778822004066,resolved,
141:zhang2023multi,zhang2023multi,article,journal_article,scholarly,True,False,True,@article,A multi-agent system based coordinated multi-objective optimal load scheduling strategy using marginal emission factors for building cluster demand response,"Zhang, Hanbei and Xiao, Fu and Zhang, Chong and Li, Rongling",2023,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2022.112765,10.1016/j.enbuild.2022.112765,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778822009367,resolved,
142:afroz2023energy,afroz2023energy,article,journal_article,scholarly,True,False,True,@article,Energy flexibility of commercial buildings for demand response applications in Australia,"Afroz, Zakia and Goldsworthy, Mark and White, Stephen D",2023,Energy and Buildings,Elsevier,,,not_checked,,,,10.2139/ssrn.4453119,,candidate_manual_review,Crossref search,1.0,1.0,0,True,0.0,posted-content,False,,,
143:piano2022energy,piano2022energy,article,journal_article,scholarly,True,False,True,@article,"Energy demand and its temporal flexibility: Approaches, criticalities and ways forward","Piano, S Lo and Smith, ST",2022,Renewable and Sustainable Energy Reviews,Elsevier,,,not_checked,,,,10.1016/j.rser.2022.112249,,candidate_manual_review,Crossref search,0.89,1.0,0,False,1.0,journal-article,True,,,
144:xie2023multi,xie2023multi,article,journal_article,scholarly,True,False,True,@article,Multi-agent attention-based deep reinforcement learning for demand response in grid-responsive buildings,"Xie, Jiahan and Ajagekar, Akshay and You, Fengqi",2023,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2023.121162,10.1016/j.apenergy.2023.121162,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261923005263,resolved,
145:catrini2025energy,catrini2025energy,article,journal_article,scholarly,True,False,True,@article,Energy flexibility assessment of commercial buildings in cooling season based on advanced modeling of rooftop units,"Catrini, Pietro and La Villetta, Maurizio and Piacentino, Antonio",2025,Applied Thermal Engineering,Elsevier,,,not_checked,,,,10.1016/j.applthermaleng.2025.127511,10.1016/j.applthermaleng.2025.127511,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S1359431125021039,resolved,
146:xu2020multi,xu2020multi,article,journal_article,scholarly,True,False,True,@article,A multi-agent reinforcement learning-based data-driven method for home energy management,"Xu, Xu and Jia, Youwei and Xu, Yan and Xu, Zhao and Chai, Songjian and Lai, Chun Sing",2020,IEEE Transactions on Smart Grid,IEEE,,,not_checked,,,,10.1109/tsg.2020.2971427,10.1109/tsg.2020.2971427,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/8981876/,resolved,
147:ma2016multi,ma2016multi,article,journal_article,scholarly,True,False,True,@article,Multi-party energy management for smart building cluster with PV systems using automatic demand response,"Ma, Li and Liu, Nian and Wang, Lingfeng and Zhang, Jianhua and Lei, Jinyong and Zeng, Zheng and Wang, Cheng and Cheng, Minyang",2016,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2016.03.072,10.1016/j.enbuild.2016.03.072,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778816302286,resolved,
148:gholizadeh2021fair,gholizadeh2021fair,article,journal_article,scholarly,True,False,True,@article,Fair-optimal bilevel transactive energy management for community of microgrids,"Gholizadeh, Nastaran and Abedi, Mehrdad and Nafisi, Hamed and Marzband, Mousa and Loni, Abdolah and Putrus, Ghanim A",2021,IEEE Systems Journal,IEEE,,,not_checked,,,,10.1109/jsyst.2021.3066423,10.1109/jsyst.2021.3066423,found_high_confidence,Crossref search,0.972,1.0,1,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/9395615/,resolved,
149:hou2024optimized,hou2024optimized,article,journal_article,scholarly,True,False,True,@article,Optimized scheduling of smart community energy systems considering demand response and shared energy storage,"Hou, Langbo and Tong, Xi and Chen, Heng and Fan, Lanxin and Liu, Tao and Liu, Wenyi and Liu, Tong",2024,Energy,Elsevier,,,not_checked,,,,10.1016/j.energy.2024.131066,10.1016/j.energy.2024.131066,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0360544224008387,resolved,
150:jafari2016distributed,jafari2016distributed,article,journal_article,scholarly,True,False,True,@article,A distributed decision framework for building clusters with different heterogeneity settings,"Jafari-Marandi, Ruholla and Hu, Mengqi and Omitaomu, OluFemi A",2016,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2015.12.088,10.1016/j.apenergy.2015.12.088,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S030626191501661X,resolved,
151:zhong2020distributed,zhong2020distributed,article,journal_article,scholarly,True,False,True,@article,Distributed demand response for multienergy residential communities with incomplete information,"Zhong, Weifeng and Xie, Kan and Liu, Yi and Yang, Chao and Xie, Shengli and Zhang, Yan",2020,IEEE Transactions on Industrial Informatics,IEEE,,,not_checked,,,,10.1109/tii.2020.2973008,10.1109/tii.2020.2973008,found_high_confidence,Crossref search,0.972,1.0,1,True,1.0,journal-article,True,https://ieeexplore.ieee.org/document/8989989/,resolved,
152:fan2023demand,fan2023demand,article,journal_article,scholarly,True,False,True,@article,Demand response scheduling algorithm for smart residential communities considering heterogeneous energy consumption,"Fan, XM and Li, XH and Ding, YM and He, J and Zhao, M",2023,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2022.112691,10.1016/j.enbuild.2022.112691,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778822008623,resolved,
153:cai2020agent,cai2020agent,article,journal_article,scholarly,True,False,True,@article,Agent-based distributed demand response in district heating systems,"Cai, Hanmin and You, Shi and Wu, Jianzhong",2020,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2019.114403,10.1016/j.apenergy.2019.114403,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261919320902,resolved,
154:vand2021optimal,vand2021optimal,article,journal_article,scholarly,True,False,True,@article,Optimal management of energy sharing in a community of buildings using a model predictive control,"Vand, Behrang and Ruusu, Reino and Hasan, Ala and Delgado, Benjamin Manrique",2021,Energy Conversion and Management,Elsevier,,,not_checked,,,,10.1016/j.enconman.2021.114178,10.1016/j.enconman.2021.114178,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S019689042100354X,resolved,
155:petrucci2023development,petrucci2023development,article,journal_article,scholarly,True,False,True,@article,Development of energy aggregators for virtual communities: The energy efficiency-flexibility nexus for demand response,"Petrucci, Andrea and Ayevide, Follivi Kloutse and Buonomano, Annamaria and Athienitis, Andreas",2023,Renewable Energy,Elsevier,,,not_checked,,,,10.1016/j.renene.2023.118975,10.1016/j.renene.2023.118975,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0960148123008819,resolved,
156:ghilardi2021co,ghilardi2021co,article,journal_article,scholarly,True,False,True,@article,"Co-optimization of multi-energy system operation, district heating/cooling network and thermal comfort management for buildings","Ghilardi, Lavinia Marina Paola and Castelli, Alessandro Francesco and Moretti, Luca and Morini, Mirko and Martelli, Emanuele",2021,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2021.117480,10.1016/j.apenergy.2021.117480,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261921008680,resolved,
157:liu2022bi,liu2022bi,article,journal_article,scholarly,True,False,True,@article,Bi-level dispatch and control strategy based on model predictive control for community integrated energy system considering dynamic response performance,"Liu, Chunming and Wang, Chunling and Yin, Yujun and Yang, Peihong and Jiang, Hui",2022,Applied Energy,Elsevier,,,not_checked,,,,10.1016/j.apenergy.2022.118641,10.1016/j.apenergy.2022.118641,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0306261922001106,resolved,
158:coccia2021artificial,coccia2021artificial,article,journal_article,scholarly,True,False,True,@article,Artificial-neural-network-based model predictive control to exploit energy flexibility in multi-energy systems comprising district cooling,"Coccia, Gianluca and Mugnini, Alice and Polonara, Fabio and Arteconi, Alessia",2021,Energy,Elsevier,,,not_checked,,,,10.1016/j.energy.2021.119958,10.1016/j.energy.2021.119958,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0360544221002073,resolved,
159:wilczynski2023assessment,wilczynski2023assessment,article,journal_article,scholarly,True,False,True,@article,Assessment of the thermal energy flexibility of residential buildings with heat pumps under various electric tariff designs,"Wilczynski, Eric John and Chambers, Jonathan and Patel, Martin K and Worrell, Ernst and Pezzutto, Simon",2023,Energy and Buildings,Elsevier,,,not_checked,,,,10.1016/j.enbuild.2023.113257,10.1016/j.enbuild.2023.113257,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0378778823004875,resolved,
160:rigaux2025proof,rigaux2025proof,article,journal_article,scholarly,True,False,True,@article,The proof of the pudding is in the heating: A field experiment on household engagement with heat pump flexibility,"Rigaux, Baptiste and Hamels, Sam and Ovaere, Marten",2025,Energy Economics,Elsevier,,,not_checked,,,,10.1016/j.eneco.2025.108565,10.1016/j.eneco.2025.108565,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0140988325003895,resolved,
161:gibbons2022analysing,gibbons2022analysing,article,journal_article,scholarly,True,False,True,@article,Analysing the Economic Viability of Implicit Demand Response Control of Thermal Energy Storage in Hot Water Tanks,"Gibbons, Laurence and Javed, Saqib",2022,Energies,MDPI,,,not_checked,,,,10.3390/en15249314,10.3390/en15249314,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://www.mdpi.com/1996-1073/15/24/9314,resolved,
162:zhang2021techno,zhang2021techno,article,journal_article,scholarly,True,False,True,@article,Techno-economic assessment of thermal energy storage technologies for demand-side management in low-temperature individual heating systems,"Zhang, Yichi and Johansson, Par and Kalagasidis, Angela Sasic",2021,Energy,Elsevier,,,not_checked,,,,10.1016/j.energy.2021.121496,10.1016/j.energy.2021.121496,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S0360544221017448,resolved,
163:fambri2023flexibility,fambri2023flexibility,article,journal_article,scholarly,True,False,True,@article,The flexibility of virtual energy storage based on the thermal inertia of buildings in renewable energy communities: A techno-economic analysis and comparison with the electric battery solution,"Fambri, Gabriele and Marocco, Paolo and Badami, Marco and Tsagkrasoulis, Dimosthenis",2023,Journal of Energy Storage,Elsevier,,,not_checked,,,,10.1016/j.est.2023.109083,10.1016/j.est.2023.109083,found_high_confidence,Crossref search,1.0,1.0,0,True,1.0,journal-article,True,https://linkinghub.elsevier.com/retrieve/pii/S2352152X23024817,resolved,
